cliente_id,nombre,genero,edad,departamento,municipio,fecha_registro,segmento_cliente
10223,Pedro Cruz,M,19,Sacatepéquez,Jocotenango,2022.01.12, Frecuente 
10224,Rosa Morales,M,71,Sacatepéquez,Jocotenango,23/09/2024,Frecuente
10225,Gabriela Díaz,F,67,Guatemal,Guatemala,2026.05.28,Corporativo
10226,Carlos Cruz,M,41,Quetzaltenango,Salcajá,2024.11.02,Nuevo
10227,Andrea Ramírez,F,50,Alta Verapaz,Tactic,2025.08.26,Inactivo
10228,Carlos García,M,57,Escuintla,Escuintla,08-12-2024,Corporativo
10229,María Hernández,F,49,Chimaltenango,Chimaltenango,2023/07/21,Nuevo
10230,Ana García,M,43,Escuintla,Escuintla,2022.12.08,Corporativo
10231,Pedro García,F,22,Guatemala,Santa Catarina Pinula,05-22-2021,Corporativo
10232,Andrea Ramírez,F,51,Escuintla,Escuintla,2022-06-26,Inactivo
10233,Carlos Santos,M,68,Guatemala,Mixco,02-27-2021,Premium
10234,Miguel Díaz,F,56,Sacatepéquez,San Lucas Sacatepéquez,10/03/2022,Premium
10235,Diego Santos,M,58,Quetzaltenango,Coatepeque,2024.09.28,Inactivo
10236,Juan Pérez,F,50,Petén,Flores,2023-09-25,Inactivo
10237,Rosa López,N/A,69,Izabal,Livingston,2023-11-13,Premium
10238,Diego Méndez,M,72,Quetzaltenango,Salcajá,11-29-2021,Inactivo
10239,Andrea Santos,F,47,Alta Verapaz,Tactic,12/04/2024,Frecuente
10240,Juan Méndez,M,27,Guatemala,San  Miguel  Petapa,2021.01.31,Premium
10241,Carlos Gómez,F,34,Quetzaltenango,Salcajá,2022.02.16,Inactivo
10242,Pedro Castillo,F,28,Escuintla,Escuintla,2024-07-15, Nuevo 
10243,Ana Morales,F,66,Quetzaltenango,Quetzaltenango,2021.04.13,Corporativo
10244,Miguel Cruz,F,31,Quetzaltenango,Salcajá,2022/04/02,Frecuente
10245,Luis Castillo,M,72,Quetzaltenango,Quetzaltenango,29/08/2024,Premium
10246,Ana Méndez,F,28,Alta Verapaz,San Pedro Carchá,12-04-2025,Nuevo
10247,Luis Cruz,F,54,Izabal,Puerto Barrios,2022-05-17,Corporativo
10248,Fernanda Santos,M,28,Izabal,Morales,06-25-2025,Nuevo
10249,Diego Castillo,M,35,Alta Verapaz,Tactic,2026/04/20,Corporativo
10250,Pedro Santos,F,28,Alta Verapaz,San Pedro Carchá,06/12/2021,Premium
10251,Ana Santos,F,63,Izabal,Livingston,27/12/2025,Premium
10252,Rosa López,F,62,Alta Verapaz,San Pedro Carchá,2022/02/01,Nuevo
10253,Ana Gómez,,71,Chimaltenango,Chimaltenango,2023-10-25,Nuevo
10254,Lucía Méndez,F,23,Chimaltenango,Chimaltenango,2021.10.24,Corporativo
10255,Diego Gómez,F,39,Escuintla,Escuintla,2025-07-27,Premium
10256,Sofía García,M,23,Quetzaltenango,Quetzaltenango,11/02/2021,Premium
10257,Luis Cruz,F,42,Quetzaltenango,Salcajá,2022/04/03,Inactivo
10258,Lucía Santos,F,68,Chimaltenango,El Tejar,2022.08.09,Corporativo
10259,Gabriela Morales,M,65,Chimaltenango,El Tejar,25/08/2025,Premium
10260,Luis Díaz,M,57,Chimaltenango,El Tejar,2023.04.13, Frecuente 
10261,Fernanda Hernández,M,50,Petén,Flores,2024.07.19,Frecuente
10262,Lucía Gómez,F,62,Chimaltenango,No Especificado,28/06/2024,Corporativo
10263,Andrea Santos,F,26,Guatemala,Villa Nueva,2023/09/18,Corporativo
10264,Miguel Pérez,M,30,Sacatepéquez,ciudad vieja,2025/12/07,Corporativo
10265,Pedro García,F,64,Chimaltenango,Chimaltenango,2022/07/05,Nuevo
10266,Luis Ramírez,F,0,Sacatepéquez,Jocotenango,05-17-2021,Inactivo
10267,José Hernández,N/A,29,Quetzaltenango,Quetzaltenango,2025.03.13,Corporativo
10268,María Pérez,M,29,Quetzaltenango,Quetzaltenango,2024.07.30,Frecuente
10269,Sofía Cruz,F,29,Guatemala,Santa Catarina Pinula,2022-02-16,Nuevo
10270,Diego Méndez,F,71,Alta Verapaz,Tactic,23/08/2024,Inactivo
10271,Fernanda Santos,M,38,Izabal,Livingston,2021/08/12,Premium
10272,Sofía Lópe,F,40,Izabal,Livingston,2024-05-24,Corporativo
10273,José Díaz,F,23,Petén,Sayaxché,01/08/2023,Inactivo
10274,Lucía Ramírez,F,66,Guatemala,San Miguel Petapa,2023-11-18,Corporativo
10275,Ana Castillo,M,44,Chimaltenango,Chimaltenango,03-17-2026,Inactivo
10276,Diego Santos,F,73,Quetzaltenango,Coatepeque,2022/03/22,Nuevo
10277,María García,M,27,Guatemala,San Miguel Petapa,2025/12/12,Nuevo
10278,María Díaz,M,49,Quetzaltenang,Coatepeque,2026-06-08,Corporativo
10279,José López,F,36,Alta Verapaz,Tactic,2021/11/05,Frecuente
10280,Miguel López,M,62,Escuintla,Escuintla,2024-08-12,Inactivo
10281,Carlos García,M,68,Alta Verapaz,San Pedro Carchá,2024.03.14,Inactivo
10282,Ana Ramírez,M,36,Guatemala,Mixco,2024.03.11,Corporativo
10283,Luis Santos,F,74,Quetzaltenango,Salcajá,07/01/2025,Nuevo
10284,Diego Hernández,M,31,Escuintla,Santa Lucía Cotzumalguapa,2023/01/15,Corporativo
10285,Diego Pérez,F,19,Alta Verapaz,San Pedro Carchá,2023.08.24,Frecuente
10286,Gabriela Cruz,M,54,Petén,Sayaxché,2024-07-19,Corporativo
10287,José Ramírez,F,50,Guatemala,Villa Nueva,2021-02-24,Frecuente
10288,Luis Ramírez,F,72,Guatemal,Santa Catarina Pinula,2023.08.05,Premium
10289,Fernanda Morales,M,39,Izabal,Morales,04-21-2023,Corporativo
10290,Fernanda Gómez,M,20,Petén,Flores,2023-08-29,Corporativo
10291,Luis Morale,M,37,Petén,Sayaxché,2023-04-08,Inactivo
10292,Juan  Ramírez,M,42,Quetzaltenango,Salcajá,2025-09-20, Nuevo 
10293,Ana Gómez,M,43,Sacatepéquez,San Lucas Sacatepéquez,2025.05.06,Premium
10294,Lucía Hernández,M,67,Quetzaltenango,Salcajá,2024-10-09,Inactivo
10295,Fernanda Hernández,F,60,Quetzaltenango,Quetzaltenango,2026.06.06,Premium
10296,Carlos Díaz,M,49,Escuintla,Palín,12-25-2021,Corporativo
10297,Gabriela López,F,64,Izabal,Morales,2022.01.24,Corporativo
10298,Sofía Méndez,F,23,Izabal,Livingston,25/10/2025,Inactivo
10299,Luis Morales,F,57,Guatemala,Guatemala,2021-07-06,Premium
10300,Carlos Ramírez,F,66,Sacatepéquez,San Lucas Sacatepéquez,03-10-2024,Premium
10301,Ana Hernández,F,60,Izabal,Puerto Barrios,09-26-2025,Nuevo
10302,Lucía Morales,M,66,Chimaltenango,Chimaltenango,2021-11-30,Frecuente
10303,María Santos,M,43,Petén,Sayaxché,2022/10/27,Corporativo
10304,Juan Ramírez,F,50,Sacatepéquez,Antigua Guatemala,09-10-2023,Inactivo
10305,José Morales,M,20,Quetzaltenango,Coatepeque,04-05-2025,Inactivo
10306,Diego Hernández,F,19,Petén,Flores,NULL,Corporativo
10307,María Díaz,M,59,Alta Verapaz,San Pedro Carchá,2024.03.06,Premium
10308,Lucía Ramírez,M,65,Chimaltenango,El Tejar,2022-10-14,Corporativo
10309,Diego García,F,41,Petén,Sayaxché,2022/07/06,Inactivo
10310,Carlos Pérez,M,36,Chimaltenango,Chimaltenango,30/10/2025,Corporativo
10311,Gabriela Gómez,M,130,Alta Verapaz,San Pedro Carchá,2026-06-14,Corporativo
10312,María Ramírez,F,33,Chimaltenango,chimaltenango,03-25-2021,Premium
10313,Diego Castillo,F,35,Alta Verapaz,Tactic,2026.03.10,Premium
10314,Fernanda Díaz,F,36,Alta Verapaz,San Pedro Carchá,2026.02.20,Premium
10315,Rosa Ramírez,M,37,Escuintla,Escuintla,2022-05-24,Inactivo
10316,Andrea Castillo,F,57,Escuintla,Escuintla,2025.04.16,Corporativo
10317,María Hernández,F,44,Sacatepéquez,San Lucas Sacatepéquez,2024.12.20,Nuevo
10318,Juan Méndez,F,68,Izabal,Puerto Barrios,2021.08.12,Corporativo
10319,Fernanda Cruz,F,37,Guatemala,San Miguel Petapa,23/06/2022,Corporativo
10320,Rosa Cruz,M,27,Chimaltenango,El Tejar,27/11/2025,Inactivo
10321,Gabriela García,F,54,Izabal,Livingston,07-26-2021,Nuevo
10322,Miguel Díaz,M,70,Izabal,Livingston,2022-09-25,Inactivo
10323,Fernanda Pérez,M,31,Guatemala,Mixco,2025/01/30,Frecuente
10324,Miguel Castillo,F,40,Escuintla,Palín,26/06/2026,Inactivo
10325,Carlos Méndez,M,22,Guatemala,San Miguel Petapa,16/04/2025,Premium
10326,Rosa Morales,M,36,Alta Verapaz,Cobán,09-14-2022,Nuevo
10327,Lucía Méndez,M,40,Escuintla,Santa Lucía Cotzumalguapa,2024-07-22,Nuevo
10328,Sofía Méndez,F,40,Guatemala,Guatemala,2025.07.29,premium
10329,Andrea Santos,F,62,Izabal,Puerto Barrios,2024.11.29,Inactivo
10330,Luis Pérez,M,71,Petén,Sayaxché,27/12/2025,Premium
10331,Juan Díaz,M,59,Quetzaltenango,Quetzaltenango,2025-07-13,Corporativo
10332,Miguel Gómez,F,74,Escuintla,Palín,2023.11.06,Nuevo
10333,Sofía Ramírez,F,51,Petén,San Benito,16/03/2022,Inactivo
10334,Juan Díaz,F,58,Chimaltenango,Chimaltenango,2023.09.09,Inactivo
10335,Ana Pérez,F,67,Sacatepéquez,San Lucas Sacatepéquez,05-12-2026,Frecuente
10336,Juan Pérez,F,23,Izabal,Livingston,08-16-2023,Nuevo
10337,José Garcí,F,71,Izabal,Puerto Barrios,2025-02-27,Corporativo
10338,Diego Santos,M,66,Izabal,Puerto Barrios,2022/06/01,Corporativo
10339,Pedro  Gómez,F,67,Alta Verapaz,San Pedro Carchá,2024.09.29,Frecuente
10340,Andrea López,F,45,Quetzaltenango,No Especificado,06-02-2023,INACTIVO
10341,Carlos Méndez,M,62,Sacatepéquez,Jocotenango,01/09/2022,Nuevo
10342,Sofía Castillo,F,57,Petén,San Benito,2026/06/30,Inactivo
10343,Sofía Morales,M,59,Sacatepéquez,Antigua Guatemala,11-25-2023,Premium
10344,Juan Morales,F,24,Quetzaltenango,Quetzaltenango,05-22-2021,Inactivo
10345,Pedro Ramírez,F,21,Petén,Flores,2024-09-29, Inactivo 
10346,Carlos García,M,23,Quetzaltenango,Coatepeque,2023/08/28,PREMIUM
10347,Andrea García,M,27,Chimaltenango,Chimaltenango,2025/06/29,Corporativo
10348,Gabriela Méndez,F,55,Guatemala,Villa Nueva,2024-01-04,Inactivo
10349,Andrea Morales,M,46,Izabal,Livingston,2025-01-14,Corporativo
10350,Carlos Hernández,M,54,Escuintla,Santa Lucía Cotzumalguapa,2021/10/14,Premium
10351,Andrea Pérez,F,45,Sacatepéquez,Jocotenango,2026/01/08,Corporativo
10352,Sofía Morales,M,63,Quetzaltenango,Quetzaltenango,07-20-2022,Premium
10353,Andrea Morales,F,64,Sacatepéquez,Antigua Guatemala,22/10/2024,Inactivo
10354,Sofía Ramírez,F,63,Quetzaltenango,Coatepeque,26/11/2023,Frecuente
10355,Miguel  Gómez,F,26,Sacatepéquez,Antigua Guatemala,2024-08-21,Nuevo
10356,Andrea Morales,M,54,Alta Verapaz,Cobán,2025/08/12,Nuevo
10357,Rosa Pérez,F,66,Petén,Sin dato,03-18-2021,Premium
10358,Miguel García,M,53,Sacatepéquez,Antigua Guatemala,2026-01-12,Corporativo
10359,Miguel Morales,M,71,Sacatepéquez,San Lucas Sacatepéquez,2022-01-29,Nuevo
10360,Ana Méndez,F,27,Quetzaltenango,Quetzaltenango,2022-11-15,Corporativo
10361,María García,M,64,Izabal,Livingston,18/09/2021,Nuevo
10362,Rosa Pérez,M,67,Chimaltenango,El Tejar,04-11-2025,Inactivo
10363,Sofía Díaz,F,67,Guatemala,San Miguel Petapa,2025/06/20,Premium
10364,Ana Cruz,F,37,Chimaltenango,El Tejar,27/09/2022,Premium
10365,Lucía Morales,M,52,Quetzaltenango,Coatepeque,2024-11-12,Nuevo
10366,Rosa Castillo,F,N/A,Quetzaltenango,Coatepeque,2024-01-22,Premium
10367,Luis Gómez,M,40,Quetzaltenango,Coatepeque,02-20-2024,Nuevo
10368,Gabriela López,F,27,Escuintla,Santa Lucía Cotzumalguapa,2024.06.11,Corporativo
10369,Fernanda Méndez,F,70,Escuintla,Santa Lucía Cotzumalguapa,2024.03.03,Inactivo
10370,Juan Méndez,M,45,Izabal,Puerto Barrios,06-29-2026,Premium
10371,Ana Castillo,M,65,Izabal,Morales,07-08-2024,Corporativo
10372,Fernanda Gómez,F,28,Alta Verapaz,Cobán,2022/04/22,Corporativo
10373,Pedro Méndez,M,43,Alta Verapaz,Tactic,2024/05/21,Corporativo
10374,José García,F,23,Izabal,Puerto Barrios,03-02-2021,Nuevo
10375,Pedro Díaz,M,68,Alta Verapaz,No Especificado,02-12-2023,Premium
10376,Sofía Pérez,F,72,Izabal,Puerto Barrios,2022.03.13,Premium
10377,Diego López,F,67,Sacatepéquez,Ciudad Vieja,2025.01.07,Inactivo
10378,Ana Santos,M,45,Chimaltenango,No Especificado,2025/07/22,Corporativo
10379,José Cruz,F,51,Petén,San  Benito,2025/05/21,Corporativo
10380,José Morales,M,65,Petén,Sayaxché,2022-06-24,PREMIUM
10381,Miguel Morales,F,44,Chimaltenango,Tecpán Guatemala,02/10/2024,Nuevo
10382,Juan Morales,M,48,Escuintla,Santa Lucía Cotzumalguapa,2022-06-25,Inactivo
10383,Fernanda Castillo,F,73,Quetzaltenango,Coatepeque,2021.07.23,Nuevo
10384,Ana Méndez,F,29,Petén,Flores,12-02-2024,Frecuente
10385,Juan Hernández,F,29,Escuintla,Palín,2024/06/03,Nuevo
10386,Juan Méndez,M,34,Guatemala,San Miguel Petap,2022-08-27,Premium
10387,Fernanda Hernández,M,46,Sacatepéquez,Antigua Guatemala,2023.04.03,Frecuente
10388,Lucía Santos,F,28,Alta Verapaz,Tactic,14/12/2022,Inactivo
10389,Miguel García,F,74,Guatemala,Villa Nueva,2023-09-04,Corporativo
10390,Fernanda García,M,73,Sacatepéquez,Ciudad Vieja,01-11-2021,Corporativo
10391,Rosa Santos,F,71,Sacatepéquez,Ciudad Vieja,02-14-2026,Frecuente
10392,Diego García,M,36,Guatemala,Guatemala,2021.06.20,Frecuente
10393,José Díaz,F,31,Escuintla,Santa Lucía Cotzumalguapa,14/05/2022,Nuev
10394,María Santos,M,75,Guatemala,Mixco,2023/12/25,Nuevo
10395,Juan García,F,51,Escuintla,NULL,2026/05/12,FRECUENTE
10396,María Pérez,F,21,Izabal,Puerto Barrios,12-09-2024,Frecuente
10397,Rosa Díaz,F,68,Alta Verapaz,San Pedro Carchá,,Nuevo
10398,Juan Cruz,F,48,Escuintla,Palín,2023/01/29,Corporativo
10399,Andrea López,F,75,Chimaltenango,Chimaltenango,2025/01/06,Nuevo
10400,Rosa Méndez,M,65,Izabal,Livingston,2023/11/24,Nuevo
10401,María Santos,F,39,Guatemala,Santa Catarina Pinula,2024/10/27,Nuevo
10402,Fernanda Ramírez,F,21,Petén,San Benito,2023-12-18,Nuevo
10403,Ana López,M,61,Izabal,Puerto Barrios,,Corporativo
10404,Ana García,M,65,Chimaltenango,El Tejar,10/04/2026,Nuevo
10405,María López,M,57,Petén,Sayaxché,2023/04/25,Corporativo
10406,Andrea García,F,38,Sacatepéquez,Antigua Guatemala,2021-10-10,Inactivo
10407,Gabriela Morales,F,52,Izaba,Livingston,05/10/2023,Nuevo
10408,Ana Méndez,M,64,Escuintla,Palín,03-24-2026,Corporativo
10409,Lucía Cruz,F,74,Escuintla,Santa Lucía Cotzumalguapa,2025/08/09,Corporativo
10410,Pedro López,F,130,Alta Verapaz,San Pedro Carchá,2026-05-14,Corporativo
10411,Fernanda Díaz,M,60,Quetzaltenango,Salcajá,2023/02/09,Frecuente
10412,José Pérez,M,67,Quetzaltenango,Coatepeque,28/06/2021,Nuevo
10413,Ana García,F,39,Escuintla,Santa Lucía Cotzumalguapa,2022/06/12,Frecuente
10414,Pedro Día,F,46,Alta Verapaz,San Pedro Carchá,15/12/2025,Inactivo
10415,José Cruz,M,47,Chimaltenango,Chimaltenango,2026-02-18,Inactivo
10416,Fernanda Hernández,F,23,Sacatepéquez,Antigua Guatemala,2025-04-23,Corporativo
10417,Miguel Pérez,F,58,Sacatepéquez,San Lucas Sacatepéquez,10-24-2022,Frecuente
10418,Miguel Gómez,M,18,Guatemala,Guatemala,2021/02/03,frecuente
10419,Rosa Hernández,F,45,Sacatepéquez,Ciudad Viej,2024-11-22,Corporativo
10420,María Castillo,F,29,Izabal,Morales,2024/05/23,Inactivo
10421,Gabriela Méndez,F,35,Alta Verapaz,San Pedro Carchá,2021/03/06,Nuevo
10422,Carlos Méndez,F,58,Izabal,Morales,2025/09/03,Frecuente
10423,Andrea Méndez,F,51,Alta Verapaz,San Pedro Carchá,2025-09-16,Frecuente
10424,Fernanda López,F,22,Guatemala,Villa Nueva,2026-02-18,Premium
10425,José García,M,26,Guatemala,Mixco,12-18-2023,Premium
10426,Gabriela López,M,74,Chimaltenango,NULL,20/10/2021,Premium
10427,Diego Castillo,M,25,Sacatepéquez,Antigua Guatemala,11-26-2022,Inactivo
10428,Ana Gómez,F,30,Sacatepéquez,Jocotenango,2026-04-18,Nuevo
10429,Diego Cruz,F,30,Izabal,Puerto Barrios,2023/12/17,Premium
10430,Andrea Ramírez,F,41,Chimaltenango,Tecpán Guatemala,2022/01/13,Corporativo
10431,Carlos Hernández,F,22,Escuintla,Santa Lucía Cotzumalguapa,2025-11-22,Premium
10432,Diego Díaz,M,23,Petén,San Benito,2023.03.31,Inactivo
10433,Miguel García,F,26,Izabal,No Especificado,01-23-2023,Inactivo
10434,Fernanda Castillo,M,50,Alta Verapaz,Tactic,25/04/2025,Premium
10435,Juan Castillo,F,58,Sacatepéquez,Antigua Guatemala,2026-05-02,Premium
10436,Gabriela Cruz,M,61,Chimaltenango,El Tejar,2025/12/23,Frecuente
10437,María Pérez,M,-5,Quetzaltenango,Salcajá,2024-11-17,Inactivo
10438,Sofía Pérez,M,28,Izabal,Puerto Barrios,01-23-2021,Nuevo
10439,Juan Hernández,F,65,Escuintla,Palín,02-08-2021,Frecuent
10440,Ana García,F,69,Petén,San Benito,11-24-2025,Nuevo
10441,Diego Santos,F,41,Escuintla,Palín,17/04/2024,Premium
10442,Gabriela García,F,59,Petén,Sayaxché,2021-07-01,Premium
10443,Luis López,F,26,Sacatepéquez,Ciudad Vieja,05/01/2022, Frecuente 
10444,Ana Gómez,F,46,Petén,Flore,02/06/2022,Corporativo
10445,José Santos,F,53,Escuintla,Santa Lucía Cotzumalguapa,2023-10-10,Corporativo
10446,Carlos Pérez,F,57,Sacatepéquez,Jocotenango,2026-06-22,Premium
10447,Carlos García,F,74,Sacatepéquez,Jocotenango,2021.01.17,Premium
10448,Luis Cruz,M,50,Escuintla,Santa Lucía Cotzumalguap,2022/08/09,Premium
10449,Rosa Hernández,F,250,Chimaltenango,El Tejar,2023/12/10,Frecuente
10450,Gabriela Cruz,M,57,Izabal,Morales,2023/10/26,Corporativo
10451,Ana López,F,23,Chimaltenango,El Tejar,02-12-2026,Premium
10452,Luis Pérez,F,27,Izabal,Morales,2024.08.08,Corporativo
10453,Pedro Méndez,M,-5,Izabal,Puerto Barrios,10/03/2023,Corporativo
10454,Rosa Pérez,M,37,Petén,Sayaxché,2024/06/17,Corporativo
10455,Sofía Cruz,F,54,Escuintla,Escuintla,01-02-2023,Premium
10456,Lucía García,F,53,Petén,Sayaxché,04-22-2022,Premium
10457,Pedro Hernández,M,43,Sacatepéquez,Jocotenango,2025-06-03, Nuevo 
10458,Juan García,F,75,Petén,Sin dato,2022-06-25,Inactivo
10459,Carlos Hernández,F,54,Izabal,Morales,2024-10-05,Corporativo
10460,Rosa López,M,20,Sacatepéquez,Jocotenango,2024.12.09,Frecuente
10461,María López,F,20,Izabal,Puerto Barrios,2022/07/27,Corporativo
10462,Carlos López,M,35,Chimaltenango,El Tejar,2024-04-26,Corporativo
10463,Pedro Ramírez,M,57,Escuintla,Escuintla,2022.11.26,Premium
10464,Rosa Castillo,F,26,Quetzaltenango,Quetzaltenango,2025-08-01,Premium
10465,Lucía Díaz,M,33,Quetzaltenango,Salcajá,2022-04-15,Inactivo
10466,Andrea Pérez,M,69,Escuintla,Escuintla,2021/09/23,Nuevo
10467,José Cruz,F,73,Guatemala,Villa Nueva,2022-01-24,Nuevo
10468,Sofía Pérez,M,71,Sacatepéquez,Ciudad Vieja,2022-04-20,Inactivo
10469,Ana Santos,F,67,Alta Verapaz,Cobán,01-02-2026,Premium
10470,Andrea Díaz,M,20,Alta Verapaz,Cobán,2023/12/23,Frecuente
10471,José Méndez,M,48,Chimaltenango,Chimaltenango,2025.09.12,Premium
10472,Luis Ramírez,F,65,Petén,Flores,2026/01/22,Nuevo
10473,José Cruz,M,73,Sacatepéquez,Antigua Guatemala,2023-04-15,Inactivo
10474,Ana Cruz,M,27,Escuintla,Escuintla,2023/01/24,Inactivo
10475,Fernanda Pérez,M,61,Escuintla,Escuintla,2021-07-20,Premium
10476,Lucía Santos,F,55,Escuintla,Palín,2026-05-21,Corporativo
10477,Miguel Díaz,F,23,Petén,San Benito,2024.12.04,Corporativ
10478,Luis Morales,M,75,Guatemala,Santa Catarina Pinula,2021/11/15,Frecuente
10479,Fernanda Castillo,M,20,Chimaltenango,Tecpán Guatemala,2025.07.25,Nuevo
10480,José García,M,37,Sacatepéquez,Antigua Guatemala,2021/11/16,Inactivo
10481,José Gómez,F,65,Sacatepéquez,San Lucas Sacatepéquez,05/08/2025,Premium
10482,Diego Gómez,F,41,Escuintla,Escuintla,2023/01/28,Premium
10483,Sofía Cruz,NULL,49,Alta Verapaz,San  Pedro  Carchá,2024/02/23,Nuevo
10484,María Ramírez,F,20,Chimaltenango,Tecpán Guatemala,06/02/2021,Premium
10485,Gabriela Ramírez,F,54,Quetzaltenango,Salcajá,2022-09-23,Inactivo
10486,Rosa Ramírez,F,63,Chimaltenango,Tecpán Guatemala,2024.01.25,Frecuente
10487,Ana García,M,21,Izabal,Morales,2025-06-10,Frecuente
10488,Rosa López,M,25,Chimaltenango,El Tejar,2023.08.27,Frecuente
10489,Lucía Hernández,F,53,Petén,Flores,2023.08.23,Nuevo
10490,Luis López,F,73,Petén,san benito,2024-07-27,Nuevo
10491,Gabriela Díaz,M,40,Chimaltenango,Chimaltenango,2024.12.06,Inactivo
10492,Sofía Méndez,M,30,Izabal,Morales,2022/05/23,Nuevo
10493,Diego Morales,F,25,Guatemala,San Miguel Petapa,2025/07/23,Corporativo
10494,Gabriela Hernández,F,57,Sacatepéquez,San Lucas Sacatepéquez,2021-05-05,Frecuente
10495,Juan Morales,M,52,Izabal,Livingston,07/10/2023,Corporativo
10496,Miguel Morales,F,30,Quetzaltenango,No Especificado,03-11-2025,Frecuente
10497,Luis Morales,F,58,Petén,Flores,2021-03-22,INACTIVO
10498,Sofía Díaz,F,74,Sacatepéquez,San Lucas Sacatepéquez,2022/03/18,Premium
10499,Juan García,M,48,Sacatepéquez,Jocotenango,2024.01.20,Corporativ
10500,Juan López,F,71,Escuintla,Escuintla,12-14-2021,Premium
10501,Pedro Morales,F,44,Escuintla,Palín,2021.09.16,Frecuente
10502,Luis Pérez,M,48,Alta Verapaz,Tactic,04-06-2023,Inactivo
10503,Diego Castillo,F,31,Alta Verapaz,Cobán,2025-08-29,Corporativo
10504,Rosa Cruz,M,39,Alta Verapaz,Cobán,31/08/2023,Nuevo
10505,Carlos López,F,28,Sacatepéquez,Antigua Guatemala,15/05/2024,Frecuente
10506,Gabriela Castillo,M,67,Chimaltenango,Chimaltenango,2023-06-30,Inactivo
10507,Ana Ramírez,F,52,Quetzaltenango,Coatepeque,2021/09/01,Corporativo
10508,Andrea Díaz,M,74,Petén,San Benito,2025-09-03,Frecuente
10509,Pedro López,F,36,Izabal,Puerto Barrios,16/11/2021,NUEVO
10510,María Pérez,M,51,Guatemala,Santa Catarina Pinula,08/01/2026,Premium
10511,Sofía Méndez,M,63,Petén,San Benito,2024.11.18,Frecuente
10512,José Santos,F,53,Escuintla,Escuintla,2021/05/11,Frecuente
10513,Andrea Pérez,F,36,Chimaltenango,Chimaltenango,2025-12-14,Inactivo
10514,Gabriela Cruz,F,63,Chimaltenango,Chimaltenango,2026/06/02,CORPORATIVO
10515,Pedro Castillo,M,71,Chimaltenango,Chimaltenango,09-11-2021,Premium
10516,Fernanda Castillo,M,68,Escuintla,Escuintla,02-26-2026,Frecuente
10517,Rosa Díaz,M,57,Chimaltenango,Chimaltenango,2022.04.29,Nuevo
10518,Andrea Morales,M,54,Petén,Sayaxché,28/11/2023,nuevo
10519,Sofía Gómez,F,38,Petén,San Benito,2024-05-03,Inactivo
10520,Carlos López,M,25,Guatemala,Villa Nueva,2024/11/25,Nuevo
10521,Diego Ramírez,M,73,Petén,Sayaxché,2024-03-30,Premium
10522,José Cruz,M,62,Guatemala,Guatemala,2021-08-17,Corporativo
10523,Diego Méndez,M,36,Alta Verapaz,Cobán,2024.04.27,corporativo
10524,Lucía García,M,57,Izabal,Morales,13/01/2021,Premium
10525,Juan Méndez,F,61,Petén,Sayaxché,28/01/2021,Corporativo
10526,Gabriela Santos,F,47,Izabal,Morale,2025-10-23,Premium
10527,María Cruz,M,75,Escuintla,Escuintla,2025/03/17,Premium
10528,José Díaz,M,64,Guatemala,Santa Catarina Pinula,25/01/2021,Premium
10529,Ana Ramírez,F,67,Quetzaltenango,Coatepeque,01-30-2026,Nuevo
10530,José García,M,19,Quetzaltenango,Salcajá,06-14-2023,Frecuente
10531,Lucía Gómez,M,32,Sacatepéquez,Antigua Guatemala,02-06-2025,Inactivo
10532,Carlos Díaz,F,50,Guatemala,Villa Nueva,2023.10.31,Corporativo
10533,Pedro Díaz,F,31,Petén,San Benito,2023.05.25,Nuevo
10534,Sofía Castillo,F,61,Quetzaltenango,Coatepeque,2025-06-05, Premium 
10535,Pedro Díaz,F,58,Sacatepéquez,Jocotenango,2025/11/16,Inactivo
10536,Juan García,F,73,Izabal,Livingston,2026/06/21,Inactivo
10537,Luis García,M,39,Quetzaltenango,Quetzaltenango,05-04-2024,Nuevo
10538,Lucía Gómez,M,56,Izabal,Puerto Barrios,12-01-2022,Corporativo
10539,Gabriela Santos,M,37,Alta Verapaz,San Pedro Carchá,2026-06-30,Inactivo
10540,José Ramírez,M,53,Escuintla,Santa Lucía Cotzumalguapa,2021/03/07,Frecuente
10541,Fernanda Ramíre,F,40,Alta Verapaz,Tactic,09-10-2023,Corporativo
10542,Miguel Ramírez,M,44,Chimaltenang,Tecpán Guatemala,2022/09/17,Corporativo
10543,Gabriela Díaz,F,33,Chimaltenango,Tecpán Guatemala,2023-07-20,Frecuente
10544,José García,M,39,Izabal,Morales,23/12/2025,Inactivo
10545,Miguel López,M,58,Chimaltenango,El Tejar,2023-02-01,Inactivo
